2015-11-20, 455.57
2015-11-19, 455.49
2015-11-18, 455.48
2015-11-17, 455.46
2015-11-16, 455.36
2015-11-13, 455.25
2015-11-11, 455.13
2015-11-10, 455.07
2015-11-09, 455.02
2015-11-06, 454.82
2015-11-05, 454.61
2015-11-04, 454.43
2015-11-03, 454.14
2015-11-02, 453.83
2015-10-30, 453.56
2015-10-29, 453.34
2015-10-28, 453.09
2015-10-27, 452.89
2015-10-26, 452.63
2015-10-23, 452.47
2015-10-21, 452.29
2015-10-20, 452.12
2015-10-19, 451.96
2015-10-16, 451.76
2015-10-15, 451.72
2015-10-14, 451.68
2015-10-13, 451.64
2015-10-12, 451.64
2015-10-09, 451.68
2015-10-08, 451.71
2015-10-07, 451.69
2015-10-06, 451.58
2015-10-05, 451.50
2015-10-01, 451.48
2015-09-30, 451.53
2015-09-29, 451.65
2015-09-28, 451.88
2015-09-24, 452.14
2015-09-23, 452.41
2015-09-22, 452.68
2015-09-21, 452.95
2015-09-18, 453.17
2015-09-16, 453.34
2015-09-15, 453.57
2015-09-14, 453.88
2015-09-11, 454.19
2015-09-10, 454.50
2015-09-09, 454.81
2015-09-08, 455.09
2015-09-07, 455.46
2015-09-04, 455.83
2015-09-03, 456.19
2015-09-02, 456.52
2015-09-01, 456.86
2015-08-31, 457.18
2015-08-28, 457.46
2015-08-27, 457.72
2015-08-26, 457.99
2015-08-25, 458.28
2015-08-24, 458.60
2015-08-21, 459.00
2015-08-20, 459.24
2015-08-19, 459.44
2015-08-18, 459.51
2015-08-17, 459.52
2015-08-14, 459.48
2015-08-13, 459.42
2015-08-12, 459.47
2015-08-11, 459.47
2015-08-10, 459.38
2015-08-07, 459.29
2015-08-06, 459.18
2015-08-05, 459.06
2015-08-04, 458.99
2015-08-03, 458.92
2015-07-31, 458.81
2015-07-30, 458.70
2015-07-29, 458.54
2015-07-28, 458.37
2015-07-27, 458.16
2015-07-24, 458.01
2015-07-23, 457.78
2015-07-22, 457.50
2015-07-21, 457.20
2015-07-20, 457.09
